slice_file_name,class,fold,classID
Hpy(353).wav,Happy,4,3
Hpy(354).wav,Happy,4,3
Hpy(355).wav,Happy,4,3
Hpy(356).wav,Happy,4,3
Hpy(357).wav,Happy,4,3
Hpy(358).wav,Happy,4,3
Hpy(359).wav,Happy,4,3
Hpy(36).wav,Happy,4,3
Hpy(360).wav,Happy,4,3
Hpy(361).wav,Happy,4,3
Hpy(362).wav,Happy,4,3
Hpy(363).wav,Happy,4,3
Hpy(364).wav,Happy,4,3
Hpy(365).wav,Happy,4,3
Hpy(366).wav,Happy,4,3
Hpy(367).wav,Happy,4,3
Hpy(368).wav,Happy,4,3
Hpy(369).wav,Happy,4,3
Hpy(37).wav,Happy,4,3
Hpy(370).wav,Happy,4,3
Hpy(371).wav,Happy,4,3
Hpy(372).wav,Happy,4,3
Hpy(373).wav,Happy,4,3
Hpy(374).wav,Happy,4,3
Hpy(375).wav,Happy,4,3
Hpy(376).wav,Happy,4,3
Hpy(377).wav,Happy,4,3
Hpy(378).wav,Happy,4,3
Hpy(379).wav,Happy,4,3
Hpy(38).wav,Happy,4,3
Hpy(380).wav,Happy,4,3
Hpy(381).wav,Happy,4,3
Hpy(382).wav,Happy,4,3
Hpy(383).wav,Happy,4,3
Hpy(384).wav,Happy,4,3
Hpy(385).wav,Happy,4,3
Hpy(386).wav,Happy,4,3
Hpy(387).wav,Happy,4,3
Hpy(388).wav,Happy,4,3
Hpy(389).wav,Happy,4,3
Hpy(39).wav,Happy,4,3
Hpy(390).wav,Happy,4,3
Hpy(391).wav,Happy,4,3
Hpy(392).wav,Happy,4,3
Hpy(393).wav,Happy,4,3
Hpy(394).wav,Happy,4,3
Hpy(395).wav,Happy,4,3
Hpy(396).wav,Happy,4,3
Hpy(397).wav,Happy,4,3
Hpy(398).wav,Happy,4,3
Hpy(399).wav,Happy,4,3
Hpy(4).wav,Happy,4,3
Hpy(40).wav,Happy,4,3
Hpy(400).wav,Happy,4,3
Hpy(401).wav,Happy,4,3
Hpy(402).wav,Happy,4,3
Hpy(403).wav,Happy,4,3
Hpy(404).wav,Happy,4,3
Hpy(405).wav,Happy,4,3
Hpy(406).wav,Happy,4,3
Hpy(407).wav,Happy,4,3
Hpy(408).wav,Happy,4,3
Hpy(409).wav,Happy,4,3
Hpy(41).wav,Happy,4,3
Hpy(410).wav,Happy,4,3
Hpy(411).wav,Happy,4,3
Hpy(412).wav,Happy,4,3
Hpy(413).wav,Happy,4,3
Hpy(414).wav,Happy,4,3
Hpy(415).wav,Happy,4,3
Hpy(416).wav,Happy,4,3
Hpy(417).wav,Happy,4,3
Hpy(418).wav,Happy,4,3
Hpy(419).wav,Happy,4,3
Hpy(42).wav,Happy,4,3
Hpy(420).wav,Happy,4,3
Hpy(421).wav,Happy,4,3
Hpy(422).wav,Happy,4,3
Hpy(423).wav,Happy,4,3
Hpy(424).wav,Happy,4,3
Hpy(425).wav,Happy,4,3
Hpy(426).wav,Happy,4,3
Hpy(427).wav,Happy,4,3
Hpy(428).wav,Happy,4,3
Hpy(429).wav,Happy,4,3
Hpy(43).wav,Happy,4,3
Hpy(430).wav,Happy,4,3
Hpy(431).wav,Happy,4,3
Hpy(432).wav,Happy,4,3
Hpy(433).wav,Happy,4,3
Hpy(434).wav,Happy,4,3
Hpy(435).wav,Happy,4,3
Hpy(436).wav,Happy,4,3
Hpy(437).wav,Happy,4,3
Hpy(438).wav,Happy,4,3
Hpy(439).wav,Happy,4,3
Hpy(44).wav,Happy,4,3
Hpy(440).wav,Happy,4,3
Hpy(441).wav,Happy,4,3
Hpy(442).wav,Happy,4,3
Hpy(443).wav,Happy,4,3
Hpy(444).wav,Happy,4,3
Hpy(445).wav,Happy,4,3
Hpy(446).wav,Happy,4,3
Hpy(447).wav,Happy,4,3
Hpy(448).wav,Happy,4,3
Hpy(449).wav,Happy,4,3
Hpy(45).wav,Happy,4,3
Hpy(450).wav,Happy,4,3
Hpy(451).wav,Happy,4,3
Hpy(452).wav,Happy,4,3
Hpy(453).wav,Happy,4,3
Hpy(454).wav,Happy,4,3
Hpy(455).wav,Happy,4,3
Hpy(456).wav,Happy,4,3
Hpy(457).wav,Happy,4,3
Hpy(458).wav,Happy,4,3
Hpy(459).wav,Happy,4,3
Hpy(46).wav,Happy,4,3
Hpy(460).wav,Happy,4,3
Hpy(461).wav,Happy,4,3
Hpy(462).wav,Happy,4,3
Hpy(463).wav,Happy,4,3
Hpy(464).wav,Happy,4,3
Hpy(465).wav,Happy,4,3
Hpy(466).wav,Happy,4,3
Hpy(467).wav,Happy,4,3
Hpy(468).wav,Happy,4,3
Hpy(469).wav,Happy,4,3
Hpy(47).wav,Happy,4,3
Hpy(470).wav,Happy,4,3
Hpy(471).wav,Happy,4,3
Hpy(472).wav,Happy,4,3
Hpy(473).wav,Happy,4,3
Hpy(474).wav,Happy,4,3
Hpy(475).wav,Happy,4,3
Hpy(476).wav,Happy,4,3
Hpy(477).wav,Happy,4,3
Hpy(478).wav,Happy,4,3
Hpy(479).wav,Happy,4,3
Hpy(48).wav,Happy,4,3
Hpy(480).wav,Happy,4,3
Hpy(481).wav,Happy,4,3
Hpy(482).wav,Happy,4,3
Hpy(483).wav,Happy,4,3
Hpy(484).wav,Happy,4,3
Hpy(485).wav,Happy,4,3
Hpy(486).wav,Happy,4,3
Hpy(487).wav,Happy,4,3
Hpy(488).wav,Happy,4,3
Hpy(489).wav,Happy,4,3
Hpy(49).wav,Happy,4,3
Hpy(490).wav,Happy,4,3
Hpy(491).wav,Happy,4,3
Hpy(492).wav,Happy,4,3
Hpy(493).wav,Happy,4,3
Hpy(494).wav,Happy,4,3
Hpy(495).wav,Happy,4,3
Hpy(496).wav,Happy,4,3
Hpy(497).wav,Happy,4,3
Hpy(498).wav,Happy,4,3
Hpy(499).wav,Happy,4,3
Hpy(5).wav,Happy,4,3
Hpy(50).wav,Happy,4,3
Hpy(500).wav,Happy,4,3
Hpy(501).wav,Happy,4,3
Hpy(502).wav,Happy,4,3
Hpy(503).wav,Happy,4,3
Hpy(504).wav,Happy,4,3
Hpy(505).wav,Happy,4,3
Hpy(506).wav,Happy,4,3
Hpy(507).wav,Happy,4,3
Hpy(508).wav,Happy,4,3
Hpy(509).wav,Happy,4,3
Hpy(51).wav,Happy,4,3
Hpy(510).wav,Happy,4,3
Hpy(511).wav,Happy,4,3
Hpy(52).wav,Happy,4,3
Hpy(53).wav,Happy,4,3
Hpy(54).wav,Happy,4,3
Hpy(55).wav,Happy,4,3
Hpy(56).wav,Happy,4,3
Hpy(57).wav,Happy,4,3
Hpy(58).wav,Happy,4,3
Hpy(59).wav,Happy,4,3
Hpy(6).wav,Happy,4,3
Hpy(60).wav,Happy,4,3
Hpy(61).wav,Happy,4,3
Hpy(62).wav,Happy,4,3
Hpy(63).wav,Happy,4,3
Hpy(64).wav,Happy,4,3
Hpy(65).wav,Happy,4,3
Hpy(66).wav,Happy,4,3
Hpy(67).wav,Happy,4,3
Hpy(68).wav,Happy,4,3
Hpy(69).wav,Happy,4,3
Hpy(7).wav,Happy,4,3
Hpy(70).wav,Happy,4,3
Hpy(71).wav,Happy,4,3
Hpy(72).wav,Happy,4,3
Hpy(73).wav,Happy,4,3
Hpy(74).wav,Happy,4,3
Hpy(75).wav,Happy,4,3
Hpy(76).wav,Happy,4,3
Hpy(77).wav,Happy,4,3
Hpy(78).wav,Happy,4,3
Hpy(79).wav,Happy,4,3
Hpy(8).wav,Happy,4,3
Hpy(80).wav,Happy,4,3
Hpy(81).wav,Happy,4,3
Hpy(82).wav,Happy,4,3
Hpy(83).wav,Happy,4,3
Hpy(84).wav,Happy,4,3
Hpy(85).wav,Happy,4,3
Hpy(86).wav,Happy,4,3
Hpy(87).wav,Happy,4,3
Hpy(88).wav,Happy,4,3
Hpy(89).wav,Happy,4,3
Hpy(9).wav,Happy,4,3
Hpy(90).wav,Happy,4,3
Hpy(91).wav,Happy,4,3
Hpy(92).wav,Happy,4,3
Hpy(93).wav,Happy,4,3
Hpy(94).wav,Happy,4,3
Hpy(95).wav,Happy,4,3
Hpy(96).wav,Happy,4,3
Hpy(97).wav,Happy,4,3
Hpy(98).wav,Happy,4,3
Hpy(99).wav,Happy,4,3
HuntMnd(0).wav,HuntingMind,5,4
HuntMnd(1).wav,HuntingMind,5,4
HuntMnd(10).wav,HuntingMind,5,4
HuntMnd(100).wav,HuntingMind,5,4
HuntMnd(101).wav,HuntingMind,5,4
HuntMnd(102).wav,HuntingMind,5,4
HuntMnd(103).wav,HuntingMind,5,4
HuntMnd(104).wav,HuntingMind,5,4
HuntMnd(105).wav,HuntingMind,5,4
HuntMnd(106).wav,HuntingMind,5,4
HuntMnd(107).wav,HuntingMind,5,4
HuntMnd(108).wav,HuntingMind,5,4
HuntMnd(109).wav,HuntingMind,5,4
HuntMnd(11).wav,HuntingMind,5,4
HuntMnd(110).wav,HuntingMind,5,4
HuntMnd(111).wav,HuntingMind,5,4
HuntMnd(112).wav,HuntingMind,5,4
HuntMnd(113).wav,HuntingMind,5,4
HuntMnd(114).wav,HuntingMind,5,4
HuntMnd(115).wav,HuntingMind,5,4
HuntMnd(116).wav,HuntingMind,5,4
HuntMnd(117).wav,HuntingMind,5,4
HuntMnd(118).wav,HuntingMind,5,4
HuntMnd(119).wav,HuntingMind,5,4
HuntMnd(12).wav,HuntingMind,5,4
HuntMnd(120).wav,HuntingMind,5,4
HuntMnd(121).wav,HuntingMind,5,4
HuntMnd(122).wav,HuntingMind,5,4
HuntMnd(123).wav,HuntingMind,5,4
HuntMnd(124).wav,HuntingMind,5,4
HuntMnd(125).wav,HuntingMind,5,4
HuntMnd(126).wav,HuntingMind,5,4
HuntMnd(127).wav,HuntingMind,5,4
HuntMnd(128).wav,HuntingMind,5,4
HuntMnd(129).wav,HuntingMind,5,4
HuntMnd(13).wav,HuntingMind,5,4
HuntMnd(130).wav,HuntingMind,5,4
HuntMnd(131).wav,HuntingMind,5,4
HuntMnd(132).wav,HuntingMind,5,4
HuntMnd(133).wav,HuntingMind,5,4
HuntMnd(134).wav,HuntingMind,5,4
HuntMnd(135).wav,HuntingMind,5,4
HuntMnd(136).wav,HuntingMind,5,4
HuntMnd(137).wav,HuntingMind,5,4
HuntMnd(138).wav,HuntingMind,5,4
HuntMnd(139).wav,HuntingMind,5,4
HuntMnd(14).wav,HuntingMind,5,4
HuntMnd(140).wav,HuntingMind,5,4
HuntMnd(141).wav,HuntingMind,5,4
HuntMnd(142).wav,HuntingMind,5,4
HuntMnd(143).wav,HuntingMind,5,4
HuntMnd(144).wav,HuntingMind,5,4
HuntMnd(145).wav,HuntingMind,5,4
HuntMnd(146).wav,HuntingMind,5,4
HuntMnd(147).wav,HuntingMind,5,4
HuntMnd(148).wav,HuntingMind,5,4
HuntMnd(149).wav,HuntingMind,5,4
HuntMnd(15).wav,HuntingMind,5,4
HuntMnd(150).wav,HuntingMind,5,4
HuntMnd(151).wav,HuntingMind,5,4
HuntMnd(152).wav,HuntingMind,5,4
HuntMnd(153).wav,HuntingMind,5,4
HuntMnd(154).wav,HuntingMind,5,4
HuntMnd(155).wav,HuntingMind,5,4
HuntMnd(156).wav,HuntingMind,5,4
HuntMnd(157).wav,HuntingMind,5,4
HuntMnd(158).wav,HuntingMind,5,4
HuntMnd(159).wav,HuntingMind,5,4
HuntMnd(16).wav,HuntingMind,5,4
HuntMnd(160).wav,HuntingMind,5,4
HuntMnd(161).wav,HuntingMind,5,4
HuntMnd(162).wav,HuntingMind,5,4
HuntMnd(163).wav,HuntingMind,5,4
HuntMnd(164).wav,HuntingMind,5,4
HuntMnd(165).wav,HuntingMind,5,4
HuntMnd(166).wav,HuntingMind,5,4
HuntMnd(167).wav,HuntingMind,5,4
HuntMnd(168).wav,HuntingMind,5,4
HuntMnd(169).wav,HuntingMind,5,4
HuntMnd(17).wav,HuntingMind,5,4
HuntMnd(170).wav,HuntingMind,5,4
HuntMnd(171).wav,HuntingMind,5,4
HuntMnd(172).wav,HuntingMind,5,4
HuntMnd(173).wav,HuntingMind,5,4
HuntMnd(174).wav,HuntingMind,5,4
HuntMnd(175).wav,HuntingMind,5,4
HuntMnd(176).wav,HuntingMind,5,4
HuntMnd(177).wav,HuntingMind,5,4
HuntMnd(178).wav,HuntingMind,5,4
HuntMnd(179).wav,HuntingMind,5,4
HuntMnd(18).wav,HuntingMind,5,4
HuntMnd(180).wav,HuntingMind,5,4
HuntMnd(181).wav,HuntingMind,5,4
HuntMnd(182).wav,HuntingMind,5,4
HuntMnd(183).wav,HuntingMind,5,4
HuntMnd(184).wav,HuntingMind,5,4
HuntMnd(185).wav,HuntingMind,5,4
HuntMnd(186).wav,HuntingMind,5,4
HuntMnd(187).wav,HuntingMind,5,4
HuntMnd(188).wav,HuntingMind,5,4
HuntMnd(189).wav,HuntingMind,5,4
HuntMnd(19).wav,HuntingMind,5,4
HuntMnd(190).wav,HuntingMind,5,4
HuntMnd(191).wav,HuntingMind,5,4
HuntMnd(192).wav,HuntingMind,5,4
HuntMnd(193).wav,HuntingMind,5,4
HuntMnd(194).wav,HuntingMind,5,4
HuntMnd(195).wav,HuntingMind,5,4
HuntMnd(196).wav,HuntingMind,5,4
HuntMnd(197).wav,HuntingMind,5,4
HuntMnd(198).wav,HuntingMind,5,4
HuntMnd(199).wav,HuntingMind,5,4
HuntMnd(2).wav,HuntingMind,5,4
HuntMnd(20).wav,HuntingMind,5,4
HuntMnd(200).wav,HuntingMind,5,4
HuntMnd(201).wav,HuntingMind,5,4
HuntMnd(202).wav,HuntingMind,5,4
HuntMnd(203).wav,HuntingMind,5,4
HuntMnd(204).wav,HuntingMind,5,4
HuntMnd(205).wav,HuntingMind,5,4
HuntMnd(206).wav,HuntingMind,5,4
HuntMnd(207).wav,HuntingMind,5,4
HuntMnd(208).wav,HuntingMind,5,4
HuntMnd(209).wav,HuntingMind,5,4
HuntMnd(21).wav,HuntingMind,5,4
HuntMnd(210).wav,HuntingMind,5,4
HuntMnd(211).wav,HuntingMind,5,4
HuntMnd(212).wav,HuntingMind,5,4
HuntMnd(213).wav,HuntingMind,5,4
HuntMnd(214).wav,HuntingMind,5,4
HuntMnd(215).wav,HuntingMind,5,4
HuntMnd(216).wav,HuntingMind,5,4
HuntMnd(217).wav,HuntingMind,5,4
HuntMnd(218).wav,HuntingMind,5,4
HuntMnd(219).wav,HuntingMind,5,4
HuntMnd(22).wav,HuntingMind,5,4
HuntMnd(220).wav,HuntingMind,5,4
HuntMnd(221).wav,HuntingMind,5,4
HuntMnd(222).wav,HuntingMind,5,4
HuntMnd(223).wav,HuntingMind,5,4
HuntMnd(224).wav,HuntingMind,5,4
HuntMnd(225).wav,HuntingMind,5,4
HuntMnd(226).wav,HuntingMind,5,4
HuntMnd(227).wav,HuntingMind,5,4
HuntMnd(228).wav,HuntingMind,5,4
HuntMnd(229).wav,HuntingMind,5,4
HuntMnd(23).wav,HuntingMind,5,4
HuntMnd(230).wav,HuntingMind,5,4
HuntMnd(231).wav,HuntingMind,5,4
HuntMnd(232).wav,HuntingMind,5,4
HuntMnd(233).wav,HuntingMind,5,4
HuntMnd(234).wav,HuntingMind,5,4
HuntMnd(235).wav,HuntingMind,5,4
HuntMnd(236).wav,HuntingMind,5,4
HuntMnd(237).wav,HuntingMind,5,4
HuntMnd(238).wav,HuntingMind,5,4
HuntMnd(239).wav,HuntingMind,5,4
HuntMnd(24).wav,HuntingMind,5,4
HuntMnd(240).wav,HuntingMind,5,4
HuntMnd(241).wav,HuntingMind,5,4
HuntMnd(242).wav,HuntingMind,5,4
HuntMnd(243).wav,HuntingMind,5,4
HuntMnd(244).wav,HuntingMind,5,4
HuntMnd(245).wav,HuntingMind,5,4
HuntMnd(246).wav,HuntingMind,5,4
HuntMnd(247).wav,HuntingMind,5,4
HuntMnd(248).wav,HuntingMind,5,4
HuntMnd(249).wav,HuntingMind,5,4
HuntMnd(25).wav,HuntingMind,5,4
HuntMnd(250).wav,HuntingMind,5,4
HuntMnd(251).wav,HuntingMind,5,4
HuntMnd(252).wav,HuntingMind,5,4
HuntMnd(253).wav,HuntingMind,5,4
HuntMnd(254).wav,HuntingMind,5,4
HuntMnd(255).wav,HuntingMind,5,4
HuntMnd(256).wav,HuntingMind,5,4
HuntMnd(257).wav,HuntingMind,5,4
HuntMnd(258).wav,HuntingMind,5,4
HuntMnd(259).wav,HuntingMind,5,4
HuntMnd(26).wav,HuntingMind,5,4
HuntMnd(260).wav,HuntingMind,5,4
HuntMnd(261).wav,HuntingMind,5,4
HuntMnd(262).wav,HuntingMind,5,4
HuntMnd(263).wav,HuntingMind,5,4
HuntMnd(264).wav,HuntingMind,5,4
HuntMnd(265).wav,HuntingMind,5,4
HuntMnd(266).wav,HuntingMind,5,4
HuntMnd(267).wav,HuntingMind,5,4
HuntMnd(268).wav,HuntingMind,5,4
HuntMnd(269).wav,HuntingMind,5,4
HuntMnd(27).wav,HuntingMind,5,4
HuntMnd(270).wav,HuntingMind,5,4
HuntMnd(271).wav,HuntingMind,5,4
HuntMnd(272).wav,HuntingMind,5,4
HuntMnd(273).wav,HuntingMind,5,4
HuntMnd(274).wav,HuntingMind,5,4
HuntMnd(275).wav,HuntingMind,5,4
HuntMnd(276).wav,HuntingMind,5,4
HuntMnd(277).wav,HuntingMind,5,4
HuntMnd(278).wav,HuntingMind,5,4
HuntMnd(279).wav,HuntingMind,5,4
HuntMnd(28).wav,HuntingMind,5,4
HuntMnd(280).wav,HuntingMind,5,4
HuntMnd(281).wav,HuntingMind,5,4
HuntMnd(282).wav,HuntingMind,5,4
HuntMnd(283).wav,HuntingMind,5,4
HuntMnd(284).wav,HuntingMind,5,4
HuntMnd(285).wav,HuntingMind,5,4
HuntMnd(286).wav,HuntingMind,5,4
HuntMnd(287).wav,HuntingMind,5,4
HuntMnd(288).wav,HuntingMind,5,4
HuntMnd(289).wav,HuntingMind,5,4
HuntMnd(29).wav,HuntingMind,5,4
HuntMnd(290).wav,HuntingMind,5,4
HuntMnd(291).wav,HuntingMind,5,4
HuntMnd(292).wav,HuntingMind,5,4
HuntMnd(293).wav,HuntingMind,5,4
HuntMnd(294).wav,HuntingMind,5,4
HuntMnd(295).wav,HuntingMind,5,4
HuntMnd(296).wav,HuntingMind,5,4
HuntMnd(297).wav,HuntingMind,5,4
HuntMnd(298).wav,HuntingMind,5,4
HuntMnd(299).wav,HuntingMind,5,4
HuntMnd(3).wav,HuntingMind,5,4
HuntMnd(30).wav,HuntingMind,5,4
HuntMnd(300).wav,HuntingMind,5,4
HuntMnd(301).wav,HuntingMind,5,4
HuntMnd(302).wav,HuntingMind,5,4
HuntMnd(303).wav,HuntingMind,5,4
HuntMnd(304).wav,HuntingMind,5,4
HuntMnd(305).wav,HuntingMind,5,4
HuntMnd(306).wav,HuntingMind,5,4
HuntMnd(307).wav,HuntingMind,5,4
HuntMnd(308).wav,HuntingMind,5,4
HuntMnd(309).wav,HuntingMind,5,4
HuntMnd(31).wav,HuntingMind,5,4
HuntMnd(310).wav,HuntingMind,5,4
HuntMnd(311).wav,HuntingMind,5,4
HuntMnd(312).wav,HuntingMind,5,4
HuntMnd(313).wav,HuntingMind,5,4
HuntMnd(314).wav,HuntingMind,5,4
HuntMnd(315).wav,HuntingMind,5,4
HuntMnd(316).wav,HuntingMind,5,4
HuntMnd(317).wav,HuntingMind,5,4
HuntMnd(318).wav,HuntingMind,5,4
HuntMnd(319).wav,HuntingMind,5,4
HuntMnd(32).wav,HuntingMind,5,4
HuntMnd(320).wav,HuntingMind,5,4
HuntMnd(321).wav,HuntingMind,5,4
HuntMnd(322).wav,HuntingMind,5,4
HuntMnd(323).wav,HuntingMind,5,4
HuntMnd(324).wav,HuntingMind,5,4
HuntMnd(325).wav,HuntingMind,5,4
HuntMnd(326).wav,HuntingMind,5,4
HuntMnd(327).wav,HuntingMind,5,4
HuntMnd(328).wav,HuntingMind,5,4
HuntMnd(329).wav,HuntingMind,5,4
HuntMnd(33).wav,HuntingMind,5,4
HuntMnd(330).wav,HuntingMind,5,4
HuntMnd(331).wav,HuntingMind,5,4
HuntMnd(332).wav,HuntingMind,5,4
HuntMnd(333).wav,HuntingMind,5,4
HuntMnd(334).wav,HuntingMind,5,4
HuntMnd(335).wav,HuntingMind,5,4
HuntMnd(336).wav,HuntingMind,5,4
HuntMnd(337).wav,HuntingMind,5,4
HuntMnd(338).wav,HuntingMind,5,4
HuntMnd(339).wav,HuntingMind,5,4
HuntMnd(34).wav,HuntingMind,5,4
HuntMnd(340).wav,HuntingMind,5,4
HuntMnd(341).wav,HuntingMind,5,4
HuntMnd(342).wav,HuntingMind,5,4
HuntMnd(343).wav,HuntingMind,5,4
HuntMnd(344).wav,HuntingMind,5,4
HuntMnd(345).wav,HuntingMind,5,4
HuntMnd(346).wav,HuntingMind,5,4
HuntMnd(347).wav,HuntingMind,5,4
HuntMnd(348).wav,HuntingMind,5,4
HuntMnd(349).wav,HuntingMind,5,4
HuntMnd(35).wav,HuntingMind,5,4
HuntMnd(350).wav,HuntingMind,5,4
HuntMnd(351).wav,HuntingMind,5,4
HuntMnd(352).wav,HuntingMind,5,4
HuntMnd(353).wav,HuntingMind,5,4
HuntMnd(354).wav,HuntingMind,5,4
HuntMnd(355).wav,HuntingMind,5,4
HuntMnd(356).wav,HuntingMind,5,4
HuntMnd(357).wav,HuntingMind,5,4
HuntMnd(358).wav,HuntingMind,5,4
HuntMnd(359).wav,HuntingMind,5,4
HuntMnd(36).wav,HuntingMind,5,4
HuntMnd(360).wav,HuntingMind,5,4
HuntMnd(361).wav,HuntingMind,5,4
HuntMnd(362).wav,HuntingMind,5,4
HuntMnd(363).wav,HuntingMind,5,4
HuntMnd(364).wav,HuntingMind,5,4
HuntMnd(365).wav,HuntingMind,5,4
HuntMnd(366).wav,HuntingMind,5,4
HuntMnd(367).wav,HuntingMind,5,4
HuntMnd(368).wav,HuntingMind,5,4
HuntMnd(369).wav,HuntingMind,5,4
HuntMnd(37).wav,HuntingMind,5,4
HuntMnd(370).wav,HuntingMind,5,4
HuntMnd(371).wav,HuntingMind,5,4
HuntMnd(372).wav,HuntingMind,5,4
HuntMnd(373).wav,HuntingMind,5,4
HuntMnd(374).wav,HuntingMind,5,4
HuntMnd(375).wav,HuntingMind,5,4
HuntMnd(376).wav,HuntingMind,5,4
HuntMnd(377).wav,HuntingMind,5,4
HuntMnd(378).wav,HuntingMind,5,4
HuntMnd(379).wav,HuntingMind,5,4
HuntMnd(38).wav,HuntingMind,5,4
HuntMnd(380).wav,HuntingMind,5,4
HuntMnd(381).wav,HuntingMind,5,4
HuntMnd(382).wav,HuntingMind,5,4
HuntMnd(383).wav,HuntingMind,5,4
HuntMnd(384).wav,HuntingMind,5,4
HuntMnd(385).wav,HuntingMind,5,4
HuntMnd(386).wav,HuntingMind,5,4
HuntMnd(387).wav,HuntingMind,5,4
HuntMnd(388).wav,HuntingMind,5,4
HuntMnd(389).wav,HuntingMind,5,4
HuntMnd(39).wav,HuntingMind,5,4
HuntMnd(390).wav,HuntingMind,5,4
HuntMnd(391).wav,HuntingMind,5,4
HuntMnd(392).wav,HuntingMind,5,4
HuntMnd(393).wav,HuntingMind,5,4
HuntMnd(394).wav,HuntingMind,5,4
HuntMnd(395).wav,HuntingMind,5,4
HuntMnd(396).wav,HuntingMind,5,4
HuntMnd(397).wav,HuntingMind,5,4
HuntMnd(398).wav,HuntingMind,5,4
HuntMnd(399).wav,HuntingMind,5,4
HuntMnd(4).wav,HuntingMind,5,4
HuntMnd(40).wav,HuntingMind,5,4
HuntMnd(400).wav,HuntingMind,5,4
HuntMnd(401).wav,HuntingMind,5,4
HuntMnd(402).wav,HuntingMind,5,4
HuntMnd(403).wav,HuntingMind,5,4
HuntMnd(404).wav,HuntingMind,5,4
HuntMnd(405).wav,HuntingMind,5,4
HuntMnd(406).wav,HuntingMind,5,4
HuntMnd(407).wav,HuntingMind,5,4
HuntMnd(408).wav,HuntingMind,5,4
HuntMnd(409).wav,HuntingMind,5,4
HuntMnd(41).wav,HuntingMind,5,4
HuntMnd(410).wav,HuntingMind,5,4
HuntMnd(411).wav,HuntingMind,5,4
HuntMnd(412).wav,HuntingMind,5,4
HuntMnd(413).wav,HuntingMind,5,4
HuntMnd(414).wav,HuntingMind,5,4
HuntMnd(415).wav,HuntingMind,5,4
HuntMnd(42).wav,HuntingMind,5,4
HuntMnd(43).wav,HuntingMind,5,4
HuntMnd(44).wav,HuntingMind,5,4
HuntMnd(45).wav,HuntingMind,5,4
HuntMnd(46).wav,HuntingMind,5,4
HuntMnd(47).wav,HuntingMind,5,4
HuntMnd(48).wav,HuntingMind,5,4
HuntMnd(49).wav,HuntingMind,5,4
HuntMnd(5).wav,HuntingMind,5,4
HuntMnd(50).wav,HuntingMind,5,4
HuntMnd(51).wav,HuntingMind,5,4
HuntMnd(52).wav,HuntingMind,5,4
HuntMnd(53).wav,HuntingMind,5,4
HuntMnd(54).wav,HuntingMind,5,4
HuntMnd(55).wav,HuntingMind,5,4
HuntMnd(56).wav,HuntingMind,5,4
HuntMnd(57).wav,HuntingMind,5,4
HuntMnd(58).wav,HuntingMind,5,4
HuntMnd(59).wav,HuntingMind,5,4
HuntMnd(6).wav,HuntingMind,5,4
HuntMnd(60).wav,HuntingMind,5,4
HuntMnd(61).wav,HuntingMind,5,4
HuntMnd(62).wav,HuntingMind,5,4
HuntMnd(63).wav,HuntingMind,5,4
HuntMnd(64).wav,HuntingMind,5,4
HuntMnd(65).wav,HuntingMind,5,4
HuntMnd(66).wav,HuntingMind,5,4
HuntMnd(67).wav,HuntingMind,5,4
HuntMnd(68).wav,HuntingMind,5,4
HuntMnd(69).wav,HuntingMind,5,4
HuntMnd(7).wav,HuntingMind,5,4
HuntMnd(70).wav,HuntingMind,5,4
HuntMnd(71).wav,HuntingMind,5,4
HuntMnd(72).wav,HuntingMind,5,4
HuntMnd(73).wav,HuntingMind,5,4
HuntMnd(74).wav,HuntingMind,5,4
HuntMnd(75).wav,HuntingMind,5,4
HuntMnd(76).wav,HuntingMind,5,4
HuntMnd(77).wav,HuntingMind,5,4
HuntMnd(78).wav,HuntingMind,5,4
HuntMnd(79).wav,HuntingMind,5,4
HuntMnd(8).wav,HuntingMind,5,4
HuntMnd(80).wav,HuntingMind,5,4
HuntMnd(81).wav,HuntingMind,5,4
HuntMnd(82).wav,HuntingMind,5,4
HuntMnd(83).wav,HuntingMind,5,4
HuntMnd(84).wav,HuntingMind,5,4
HuntMnd(85).wav,HuntingMind,5,4
HuntMnd(86).wav,HuntingMind,5,4
HuntMnd(87).wav,HuntingMind,5,4
HuntMnd(88).wav,HuntingMind,5,4
HuntMnd(89).wav,HuntingMind,5,4
HuntMnd(9).wav,HuntingMind,5,4
HuntMnd(90).wav,HuntingMind,5,4
HuntMnd(91).wav,HuntingMind,5,4
HuntMnd(92).wav,HuntingMind,5,4
HuntMnd(93).wav,HuntingMind,5,4
HuntMnd(94).wav,HuntingMind,5,4
HuntMnd(95).wav,HuntingMind,5,4
HuntMnd(96).wav,HuntingMind,5,4
HuntMnd(97).wav,HuntingMind,5,4
HuntMnd(98).wav,HuntingMind,5,4
HuntMnd(99).wav,HuntingMind,5,4
Mate(0).wav,Mating,6,5
Mate(1).wav,Mating,6,5
Mate(10).wav,Mating,6,5
Mate(100).wav,Mating,6,5
Mate(101).wav,Mating,6,5
Mate(102).wav,Mating,6,5
Mate(103).wav,Mating,6,5
Mate(104).wav,Mating,6,5
Mate(105).wav,Mating,6,5
Mate(106).wav,Mating,6,5
Mate(107).wav,Mating,6,5
Mate(108).wav,Mating,6,5
Mate(109).wav,Mating,6,5
Mate(11).wav,Mating,6,5
Mate(110).wav,Mating,6,5
Mate(111).wav,Mating,6,5
Mate(112).wav,Mating,6,5
